,link,ClapRespScore
0,https://medium.com/personal-growth/the-most-important-skill-nobody-taught-you-9b162377ab77,0.8498933901918977
1,https://medium.com/personal-growth/travel-is-no-cure-for-the-mind-e449d3109d71,0.7651604789148538
2,https://medium.com/personal-growth/the-3-keys-to-becoming-irresistible-d2f689ea4bf1,0.6582844677490179
3,https://medium.com/free-code-camp/how-to-think-like-a-programmer-lessons-in-problem-solving-d1d8bf1de7d2,0.4905425750024768
4,https://medium.com/swlh/the-power-of-doing-nothing-at-all-73eeea488b8b,0.4355590486588401
5,https://medium.com/live-your-life-on-purpose/write-for-us-77f21f3ef398,0.4081335868935149
6,https://forge.medium.com/youre-not-lazy-bored-or-unmotivated-35891b1f3376,0.2680091322777134
7,https://medium.com/@krisgage/8-things-i-learned-reading-50-books-a-year-for-7-years-cb11c4acffb1,0.2586924847441389
8,https://medium.com/the-mission/how-to-become-more-self-aware-in-under-20-minutes-968268c53ffd,0.2560189206958462
9,https://medium.com/@RyanHoliday/how-to-digest-books-above-your-level-and-increase-your-intelligence-a11bd134da13,0.25477287838155444
10,https://medium.com/thrive-global/21-quotes-that-if-applied-change-boys-into-men-3e124aff36f8,0.2543630768406132
11,https://medium.com/personal-growth/youre-not-lazy-7e357516c007,0.2453428373805842
12,https://medium.com/accelerated-intelligence/while-everyone-is-distracted-by-social-media-successful-people-double-down-on-a-totally-underrated-5a86701e9a27,0.2161453172791284
13,https://medium.com/s/story/the-trick-to-thinking-clearer-and-better-4a61c54114fa,0.20030205010054924
14,https://medium.com/better-humans/how-to-wake-up-at-5-a-m-every-day-ceb02e29c802,0.200022279718472
15,https://medium.com/better-humans/how-to-set-up-your-iphone-for-productivity-focus-and-your-own-longevity-bb27a68cc3d8,0.19921931432805767
16,https://medium.com/@ztrana/there-are-two-ways-to-read-one-is-useless-cc152cf4f51b,0.19154187295824807
17,https://medium.com/better-marketing/how-i-made-11-000-from-writing-in-30-days-9c55d1e69723,0.1869493323641132
18,https://medium.com/@krisgage/how-to-make-a-relationship-last-24a82d0dc7af,0.18411246177402024
19,https://medium.com/better-humans/the-50-30-10-10-rule-for-how-to-wake-up-earlier-and-work-on-your-dream-66d63b34554d,0.1763533671333106
20,https://medium.com/kaizen-habits/psychologists-explain-how-to-stop-overthinking-everything-e527962a393,0.17172908634268005
21,https://medium.com/the-mission/the-power-of-doing-only-one-thing-c58c11ddfce4,0.1701866359548427
22,https://medium.com/the-mission/if-you-only-read-a-few-books-in-2018-read-these-89d03fc149c6,0.16752970959801816
23,https://medium.com/the-mission/19-harsh-truths-you-dont-want-to-hear-but-must-you-ll-be-10-times-better-for-it-41f4eb07b593,0.1646595636249889
24,https://medium.com/the-ascent/ordinary-people-focus-on-the-outcome-extraordinary-people-focus-on-the-process-6d9a0888df01,0.16187107092285974
25,https://humanparts.medium.com/30-years-of-depression-gone-3dffafabc7cf,0.15975397726584034
26,https://medium.com/s/story/a-minimalist-lifestyle-6c2872c28473,0.15550775781965534
27,https://medium.com/s/notes-on-changing-your-life/how-to-seem-like-you-always-have-your-sh-t-together-11114005114e,0.15380200089001786
28,https://medium.com/@drstephanie/why-women-need-twice-as-much-sex-as-men-9e2ad4032f32,0.15183311126977114
29,https://medium.com/better-marketing/10-skills-to-becoming-a-millionaire-in-5-years-or-less-e16b8b20500c,0.15145504992532555
30,https://medium.com/hackernoon/biohack-your-intelligence-now-or-become-obsolete-97cdd15e395f,0.14886313914793292
31,https://medium.com/swlh/how-i-landed-offers-from-microsoft-amazon-and-twitter-without-an-ivy-league-degree-d62cfe286eb8,0.14801179586955487
32,https://medium.com/@JohnMashni/if-you-dont-eliminate-this-habit-you-will-never-grow-1193bf26e32a,0.1440921895069703
33,https://medium.com/the-mission/why-most-people-will-never-have-great-relationships-bffc4152e978,0.14231988181146016
34,https://medium.com/@krisgage/the-most-important-thing-in-a-relationship-fde6e9087d6f,0.13743246833022044
35,https://medium.com/publishous/7-psychological-superpowers-few-people-have-that-you-can-use-to-set-yourself-apart-925fcee821d4,0.1365296767909972
36,https://medium.com/swlh/stop-spending-so-much-time-in-your-head-76b62942f878,0.12759109060186835
37,https://medium.com/thrive-global/how-to-achieve-your-10-year-plan-in-the-next-6-months-f8c1cc54888e,0.1273945086771318
38,https://medium.com/personal-growth/do-you-make-this-mistake-in-conversations-cd761cd32651,0.12134117096605965
39,https://medium.com/@melissachu/7-reasons-why-smart-hardworking-people-dont-become-successful-d4d3b6119cbc,0.1189292044219354
40,https://medium.com/vanguardmag/why-are-white-dudes-the-only-people-who-leave-negative-comments-on-my-essays-8a86c8d2cbaf,0.11853450538602164
41,https://medium.com/better-marketing/you-are-what-you-say-yes-to-60457c4d26d3,0.11850430037596672
42,https://medium.com/swlh/deliberate-practice-makes-perfect-how-to-become-an-expert-in-anything-ec30e0c1314e,0.11701176306253387
43,https://forge.medium.com/the-law-of-least-effort-is-the-success-secret-nobody-talks-about-c713eeab8ade,0.11451814324750953
44,https://forge.medium.com/the-most-underrated-productivity-technique-is-also-the-simplest-82b6b8d2891f,0.11320555016734507
45,https://medium.com/swlh/i-have-15-ideas-to-change-your-life-do-you-have-5-minutes-4c29bc386239,0.11086013438909348
46,https://medium.com/the-mission/how-to-activate-extreme-self-confidence-and-destroy-chronic-anxiety-and-fear-d8c678b16010,0.1093842347671288
47,https://psiloveyou.xyz/10-life-quotes-that-if-applied-will-change-the-way-you-see-the-world-forever-d05338ae489b,0.10820320803226892
48,https://medium.com/better-humans/coffee-time-out-34eafb198c73,0.1079219024637509
49,https://medium.com/personal-growth/an-fbi-behaviour-expert-explains-how-to-quickly-build-trust-with-anyone-94a05be01cea,0.10705545668034536
50,https://medium.com/s/notes-on-changing-your-life/all-goals-in-life-are-problematic-except-one-6036f9cd9ef7,0.10698890591447274
51,https://mystudentvoices.com/the-interviewer-who-cursed-me-out-and-changed-my-life-b14513f5d10c,0.10613602744965396
52,https://medium.com/better-humans/draft-how-to-hack-your-brain-to-achieve-consistency-that-lasts-7f5fdc520d28,0.10351237647576572
53,https://artplusmarketing.com/12-common-ways-youre-sabotaging-your-mood-and-your-life-stop-doing-these-56ea2c9cd466,0.10157676223845537
54,https://mystudentvoices.com/how-do-i-stop-forgetting-what-i-learned-so-quickly-125b1562bf95,0.10093710338984127
55,https://medium.com/the-mission/15-typical-life-problems-and-how-to-solve-them-c56838f49738,0.10083881242747304
56,https://medium.com/personal-growth/the-art-of-intimacy-75bd969f6b4b,0.10039573550359546
57,https://medium.com/personal-growth/the-simple-art-of-not-being-miserable-b374f42bc318,0.10008422492502253
58,https://medium.com/personal-growth/10-simple-rules-for-the-best-life-ever-8e704365f6ff,0.09973943896351324
59,https://medium.com/thrive-global/how-you-do-anything-is-how-you-do-everything-bc6e264e40ee,0.09932963742257199
60,https://forge.medium.com/ways-to-be-more-likeable-by-saying-very-little-f60fc981572d,0.09793539107150744
61,https://humanparts.medium.com/why-youre-addicted-to-being-an-inferior-version-of-yourself-d24c1e64e691,0.09622963414186993
