,link,ClapRespScore
0,https://medium.com/personal-growth/the-3-keys-to-becoming-irresistible-d2f689ea4bf1,1.0
1,https://psiloveyou.xyz/do-not-fall-in-love-with-a-smart-introverted-man-8792ac8ca4cd,0.5039328787512387
2,https://medium.com/hello-love/the-one-thing-men-want-more-than-sex-98a801833e39,0.4731124829979189
3,https://medium.com/@krisgage/read-this-if-youre-not-sure-you-want-kids-c24c7895ebd5,0.3855808421758148
4,https://medium.com/@krisgage/how-to-make-a-relationship-last-24a82d0dc7af,0.286815209265544
5,https://humanparts.medium.com/three-magic-phrases-to-say-to-a-dying-person-2091872bd487,0.26383262812467234
6,https://psiloveyou.xyz/we-were-not-dating-6ba9a18751cc,0.2377862309597551
7,https://medium.com/@krisgage/the-most-important-thing-in-a-relationship-fde6e9087d6f,0.2021722375388761
8,https://medium.com/@krisgage/5-things-about-the-south-i-didnt-know-until-moving-to-the-south-30b09f801089,0.19440990360851648
9,https://medium.com/@krisgage/does-marriage-even-make-sense-anymore-70e10f4d8c18,0.18329351017241602
10,https://medium.com/the-mission/what-we-should-have-learned-in-school-but-never-did-88450ce83963,0.1792084221403554
11,https://psiloveyou.xyz/most-of-what-we-think-of-as-love-is-bullshit-5443bb524b92,0.17672717746599634
12,https://humanparts.medium.com/story-told-in-apologies-to-my-ex-husbands-ex-wife-a-cautionary-tale-for-cheaters-85491d944de3,0.1757309264477825
13,https://medium.com/@krisgage/why-im-over-airbnb-f4a35aacc951,0.16780220293524406
14,https://medium.com/personal-growth/the-art-of-intimacy-75bd969f6b4b,0.1561695437724307
15,https://medium.com/@krisgage/oral-sex-doesnt-matter-c56c14a7afc3,0.1292019585587037
16,https://medium.com/myfuckingfeelings/why-we-need-to-express-our-fucking-feelings-ece4cdb8da40,0.12830704254918526
17,https://psiloveyou.xyz/the-unforgettable-relationship-advice-my-ex-girlfriend-gave-me-f86bce612769,0.12614439778210856
18,https://medium.com/@krisgage/there-is-no-right-person-wrong-time-494e8778d0ed,0.12465314887851298
19,https://medium.com/personal-growth/happiness-is-overrated-3e5fddbf850f,0.12315564472746708
20,https://medium.com/@krisgage/the-moment-when-youll-finally-change-f69c122f2fbd,0.1196281070552915
21,https://medium.com/the-cut/what-happened-when-i-took-a-year-off-from-having-a-personal-life-45df4566edce,0.1191018329326581
22,https://medium.com/mel-magazine/are-you-done-yet-women-on-how-long-sex-should-last-33597d6c44d1,0.1171406071334821
23,https://blog.onlywomen.com/how-to-know-its-love-def231fb63e2,0.11610682463056628
24,https://humanparts.medium.com/dont-marry-a-nice-guy-48e7a54de722,0.11521566176951804
25,https://psiloveyou.xyz/the-ways-you-know-it-isnt-love-6fdd4ad09eeb,0.11512308410725312
26,https://medium.com/lady-saurous-comedy/so-youre-a-white-man-who-wants-to-date-a-black-woman-657bda4e374,0.11269813665994705
27,https://blog.usejournal.com/i-was-married-to-a-narcissist-for-12-years-and-i-had-no-idea-3398b7b15c45,0.11071689406892997
28,https://psiloveyou.xyz/do-these-things-before-going-to-bed-and-youll-wake-up-energized-for-tomorrow-2a552fc9f3ae,0.10461553406013044
29,https://medium.com/@krisgage/signs-they-love-you-b13e65419e8c,0.10308675367183287
30,https://medium.com/personal-growth/the-purpose-of-life-is-not-happiness-fb4d16a4505,0.10088553522690638
31,https://blog.onlywomen.com/how-you-know-if-theyre-the-one-4842b115b42d,0.09910174959897756
32,https://medium.com/straight-talkers/men-want-sex-and-women-want-love-not-exactly-633ddb3f5178,0.09859424121869513
33,https://medium.com/@Heatherby/my-sons-death-at-23-gave-me-a-crazy-gift-it-might-be-meant-for-you-too-331ec72f1f67,0.09511549447663216
34,https://medium.com/personal-growth/when-we-dont-know-what-we-want-48b237491bf0,0.0950917245363209
35,https://psiloveyou.xyz/the-golden-rule-of-relationships-nobody-talks-about-8641f932cfc,0.09459672665093916
36,https://medium.com/s/story/am-i-a-bad-person-if-i-dont-want-kids-688bc0d42ed4,0.09342053336249803
37,https://medium.com/@krisgage/5-ways-to-have-a-good-life-55b62c9e964d,0.09160171834884734
38,https://medium.com/@krisgage/not-everyone-deserves-your-love-56f4bb9566d4,0.08709044015335862
39,https://psiloveyou.xyz/9-healthy-relationship-habits-we-mistake-as-toxic-4ca714f4fe9,0.08558042550741203
40,https://medium.com/vanguardmag/how-to-talk-to-a-woman-7613d7a19355,0.08413046123698865
41,https://psiloveyou.xyz/your-love-isnt-love-4f5714bc5252,0.08359542976792478
42,https://medium.com/@krisgage/good-love-is-boring-df50409f724c,0.08334167557778357
43,https://medium.com/@krisgage/how-to-connect-with-others-b5f2f1a77f0b,0.08210793401279941
44,https://humanparts.medium.com/how-one-word-transformed-my-marriage-17b8b4700e7b,0.0818616861195986
45,https://medium.com/@krisgage/how-you-know-it-isnt-love-56939a087080,0.08057414942654158
46,https://psiloveyou.xyz/how-to-get-over-someone-you-never-dated-faf0ec691d81,0.07934666310900773
47,https://psiloveyou.xyz/i-knew-i-had-to-breakup-with-him-when-i-opened-his-gift-a4883c7131bd,0.0791054194137672
48,https://medium.com/moments-of-passion/the-one-thing-no-guy-will-admit-to-women-a91314452284,0.07811667469249375
49,https://medium.com/personal-growth/how-to-raise-your-self-esteem-aac1ee11ec56,0.07759290266884049
50,https://medium.com/@krisgage/happiness-is-about-being-non-attached-216a90a00ee5,0.07757914112444976
51,https://psiloveyou.xyz/this-is-how-you-know-when-you-should-walk-away-1e11272f9d89,0.07633539116354504
52,https://medium.com/hello-love/be-with-someone-who-does-these-5-things-for-you-8cdd406ae87c,0.07633038696558478
53,https://medium.com/@krisgage/what-to-do-when-its-not-getting-better-3a12af5aa6ab,0.07384038494479525
54,https://psiloveyou.xyz/how-to-make-a-girl-crazy-for-you-8799361abe50,0.07359288600210437
55,https://medium.com/splatterme/want-healthy-relationships-ditch-loyalty-f4661be8b9da,0.07162040075751777
56,https://psiloveyou.xyz/the-sexiest-thing-you-can-do-as-a-dude-8b7166f68f9a,0.07084412559321338
57,https://medium.com/s/power-moves/why-i-no-longer-call-my-mother-b80cada27404,0.07062414973930395
58,https://psiloveyou.xyz/to-be-emotionally-abandoned-5e5ebdfae9fc,0.06984036827805915
59,https://medium.com/@krisgage/stop-breaking-your-own-damn-heart-a951c4d723d8,0.06956659729607688
60,https://medium.com/@christinacelentano/the-victim-impact-statement-my-wharton-ex-boyfriend-doesnt-want-you-to-read-cd30c798d523,0.0680678420955409
61,https://psiloveyou.xyz/i-cheated-on-my-husband-and-now-ill-never-love-someone-for-their-potential-23b6284ba4fa,0.06761788199180152
62,https://psiloveyou.xyz/i-called-out-a-guy-who-wanted-to-use-me-cd9463b6b041,0.06633534949670478
63,https://blog.onlywomen.com/good-love-is-boring-c691ebe852a0,0.06631783480384383
64,https://psiloveyou.xyz/it-was-only-a-matter-of-time-before-i-cheated-on-my-husband-1d596e0b635c,0.06535160897339161
65,https://blog.onlywomen.com/what-your-love-language-says-about-you-15ff3448f032,0.0648253348507582
66,https://medium.com/s/power-moves/the-3-week-rule-of-breakups-f95e62b96feb,0.06457158066061701
67,https://medium.com/@OliviaSemple/the-prostitute-you-never-paid-d20739ed334a,0.06433283906435659
68,https://medium.com/mel-magazine/the-things-men-wish-they-knew-before-they-got-married-e84a2004ee39,0.064321579618946
69,https://medium.com/@mattlillywhite/5-ways-to-become-more-attractive-3f0407e14908,0.06306031496518036
70,https://medium.com/an-injustice/he-mansplained-my-address-to-me-82ce8f5662dd,0.062117859075039375
71,https://psiloveyou.xyz/do-them-all-want-to-f-k-me-and-other-questions-of-a-guys-girl-4f4687d0fef5,0.06211160382758905
72,https://medium.com/sexography/what-turns-her-on-isnt-what-you-think-at-all-d8e100058f15,0.06208658283778772
73,https://medium.com/annapoetics/i-will-come-to-you-c956291c45c2,0.06131406082195352
74,https://medium.com/@purplepen118/how-i-ended-up-with-a-husband-and-a-boyfriend-d96555b224b8,0.060840330777902886
75,https://psiloveyou.xyz/self-love-is-the-religion-of-the-godless-f0d744a7fb3,0.06060534233011267
76,https://medium.com/personal-growth/youre-not-unmotivated-you-re-afraid-fef4273f339a,0.06055905349898023
77,https://psiloveyou.xyz/11-toxic-relationship-habits-we-mistake-as-healthy-aa0098c43542,0.06006905981155875
78,https://medium.com/@krisgage/how-much-to-give-and-take-in-relationships-ccbdf31e2f4e,0.05982156086886786
79,https://psiloveyou.xyz/this-is-what-you-do-when-she-leaves-you-6d27d2d4b1ce,0.05957906612413725
80,https://medium.com/@timdenning/11-ideas-that-will-rewire-your-brain-22503e7fc36e,0.05931029934011525
81,https://medium.com/narrative/she-put-our-dogs-down-when-we-divorced-aa205e206673,0.05886909658280635
82,https://medium.com/@krisgage/signs-theyre-attracted-to-you-8cdd47019f14,0.058341571410682885
83,https://medium.com/@krisgage/is-sex-always-a-power-struggle-38f86df6f768,0.058320303569351764
